('BlackBerry', 'hero1379'),{'model': 'hero1379', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '15275', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '19'}
('BlackBerry', 'hero3490'),{'model': 'hero3490', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '26388', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('BlackBerry', 'lumia3100'),{'model': 'lumia3100', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '29740', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '18'}
('BlackBerry', 'blackberry1678'),{'model': 'blackberry1678', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '38355', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '23'}
('BlackBerry', 'N345'),{'model': 'N345', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '4445', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('BlackBerry', 'hero2440'),{'model': 'hero2440', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '34955', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '13'}
('BlackBerry', 'blackberry1253'),{'model': 'blackberry1253', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '39715', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('BlackBerry', 'hero2468'),{'model': 'hero2468', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '13918', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '8'}
('BlackBerry', 'blackberry1420'),{'model': 'blackberry1420', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '10762', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '12'}
('BlackBerry', 'N1456'),{'model': 'N1456', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '7576', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('BlackBerry', 'hero4151'),{'model': 'hero4151', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '16377', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '8'}
('BlackBerry', 'lumia246'),{'model': 'lumia246', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '34499', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('BlackBerry', 'hero1811'),{'model': 'hero1811', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '31040', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '26'}
('BlackBerry', 'N4574'),{'model': 'N4574', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '9897', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('BlackBerry', 'lumia2776'),{'model': 'lumia2776', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '36638', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('BlackBerry', 'lumia394'),{'model': 'lumia394', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '11239', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '23'}
('BlackBerry', 'hero138'),{'model': 'hero138', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '32847', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '12'}
('BlackBerry', 'hero780'),{'model': 'hero780', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '14002', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('BlackBerry', 'blackberry927'),{'model': 'blackberry927', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '34215', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '16'}
('BlackBerry', 'N544'),{'model': 'N544', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '29264', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('BlackBerry', 'hero4274'),{'model': 'hero4274', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '29681', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '26'}
('BlackBerry', 'hero575'),{'model': 'hero575', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '6031', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '11'}
('BlackBerry', 'N1869'),{'model': 'N1869', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '6253', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '17'}
('BlackBerry', 'blackberry387'),{'model': 'blackberry387', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '8282', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('BlackBerry', 'hero3884'),{'model': 'hero3884', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '39745', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '5'}
('BlackBerry', 'hero827'),{'model': 'hero827', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '13724', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('BlackBerry', 'N4038'),{'model': 'N4038', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '24232', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '15'}
('BlackBerry', 'lumia4277'),{'model': 'lumia4277', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '31831', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('BlackBerry', 'N2213'),{'model': 'N2213', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '30619', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '5'}
('BlackBerry', 'lumia1964'),{'model': 'lumia1964', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '29131', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '7'}
('BlackBerry', 'lumia4018'),{'model': 'lumia4018', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '10107', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '16'}
('BlackBerry', 'blackberry2990'),{'model': 'blackberry2990', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '19608', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '12'}
('BlackBerry', 'N3749'),{'model': 'N3749', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '7190', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '12'}
('BlackBerry', 'lumia4293'),{'model': 'lumia4293', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '1574', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('BlackBerry', 'lumia710'),{'model': 'lumia710', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '4155', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '15'}
('BlackBerry', 'hero102'),{'model': 'hero102', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28169', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '9'}
('BlackBerry', 'hero1508'),{'model': 'hero1508', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '24900', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '11'}
('BlackBerry', 'N3776'),{'model': 'N3776', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '32668', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '5'}
('BlackBerry', 'lumia3055'),{'model': 'lumia3055', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '9179', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('BlackBerry', 'hero2436'),{'model': 'hero2436', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '32636', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '6'}
('BlackBerry', 'N2082'),{'model': 'N2082', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '36272', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '9'}
('BlackBerry', 'lumia1543'),{'model': 'lumia1543', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '17587', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('BlackBerry', 'hero2667'),{'model': 'hero2667', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '26385', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('BlackBerry', 'lumia2030'),{'model': 'lumia2030', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '9443', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('BlackBerry', 'lumia272'),{'model': 'lumia272', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '21948', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '21'}
('BlackBerry', 'blackberry3527'),{'model': 'blackberry3527', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '39785', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '29'}
('BlackBerry', 'lumia1313'),{'model': 'lumia1313', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '31077', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('BlackBerry', 'hero1366'),{'model': 'hero1366', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '19461', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('BlackBerry', 'N1914'),{'model': 'N1914', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '2572', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('BlackBerry', 'hero983'),{'model': 'hero983', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '17519', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '9'}
('BlackBerry', 'blackberry3802'),{'model': 'blackberry3802', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '13577', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('BlackBerry', 'blackberry4336'),{'model': 'blackberry4336', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '26893', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '18'}
('BlackBerry', 'N776'),{'model': 'N776', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '23217', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '29'}
('BlackBerry', 'blackberry2902'),{'model': 'blackberry2902', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '34548', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('BlackBerry', 'hero862'),{'model': 'hero862', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '10533', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('BlackBerry', 'lumia1257'),{'model': 'lumia1257', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '1594', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('BlackBerry', 'N3184'),{'model': 'N3184', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '36054', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('BlackBerry', 'N2331'),{'model': 'N2331', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '9487', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '26'}
('BlackBerry', 'N793'),{'model': 'N793', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '28001', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('BlackBerry', 'hero3856'),{'model': 'hero3856', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '6804', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('BlackBerry', 'hero2711'),{'model': 'hero2711', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '30937', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('BlackBerry', 'blackberry1560'),{'model': 'blackberry1560', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '22741', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '21'}
('BlackBerry', 'blackberry1960'),{'model': 'blackberry1960', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '21732', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '6'}
('BlackBerry', 'hero3030'),{'model': 'hero3030', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '27807', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('BlackBerry', 'lumia4536'),{'model': 'lumia4536', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '35163', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '30'}
('BlackBerry', 'lumia2431'),{'model': 'lumia2431', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '22978', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '24'}
('BlackBerry', 'blackberry3043'),{'model': 'blackberry3043', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '13536', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '19'}
('BlackBerry', 'hero2879'),{'model': 'hero2879', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '6859', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('BlackBerry', 'N2563'),{'model': 'N2563', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '24454', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '8'}
('BlackBerry', 'lumia4463'),{'model': 'lumia4463', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28183', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('BlackBerry', 'blackberry1150'),{'model': 'blackberry1150', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '39890', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '13'}
('BlackBerry', 'blackberry1176'),{'model': 'blackberry1176', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '28228', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('BlackBerry', 'lumia775'),{'model': 'lumia775', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '4764', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('BlackBerry', 'N1036'),{'model': 'N1036', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '34435', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('BlackBerry', 'N3964'),{'model': 'N3964', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '2209', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('BlackBerry', 'hero4364'),{'model': 'hero4364', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '15927', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '16'}
('BlackBerry', 'lumia1980'),{'model': 'lumia1980', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '39786', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('BlackBerry', 'N621'),{'model': 'N621', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '7233', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '6'}
('BlackBerry', 'hero3885'),{'model': 'hero3885', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '25271', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '10'}
('BlackBerry', 'blackberry1416'),{'model': 'blackberry1416', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '12591', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '17'}
('BlackBerry', 'hero2460'),{'model': 'hero2460', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '36570', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('BlackBerry', 'blackberry3034'),{'model': 'blackberry3034', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '24341', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '6'}
('BlackBerry', 'hero1532'),{'model': 'hero1532', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '3654', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('BlackBerry', 'blackberry3821'),{'model': 'blackberry3821', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '29127', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('BlackBerry', 'hero3220'),{'model': 'hero3220', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28725', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '10'}
('BlackBerry', 'hero4072'),{'model': 'hero4072', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '29119', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '10'}
