('Lg', 'hero2806'),{'model': 'hero2806', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Lg', 'price': '12471', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'hero3766'),{'model': 'hero3766', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Lg', 'price': '39343', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '16'}
('Lg', 'blackberry2326'),{'model': 'blackberry2326', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Lg', 'price': '1524', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '23'}
('Lg', 'blackberry2743'),{'model': 'blackberry2743', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Lg', 'price': '19560', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Lg', 'lumia2099'),{'model': 'lumia2099', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '32819', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('Lg', 'hero837'),{'model': 'hero837', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Lg', 'price': '26121', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '28'}
('Lg', 'N2944'),{'model': 'N2944', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Lg', 'price': '18222', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Lg', 'lumia2298'),{'model': 'lumia2298', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '30236', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Lg', 'blackberry938'),{'model': 'blackberry938', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Lg', 'price': '20629', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
('Lg', 'hero4477'),{'model': 'hero4477', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '16173', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '27'}
('Lg', 'N3897'),{'model': 'N3897', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Lg', 'price': '37172', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '6'}
('Lg', 'N3525'),{'model': 'N3525', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '2', 'company': 'Lg', 'price': '39461', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '24'}
('Lg', 'hero1154'),{'model': 'hero1154', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '8078', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Lg', 'N1843'),{'model': 'N1843', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Lg', 'price': '27703', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '7'}
('Lg', 'N3264'),{'model': 'N3264', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Lg', 'price': '1639', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('Lg', 'blackberry2362'),{'model': 'blackberry2362', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '9278', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('Lg', 'hero1354'),{'model': 'hero1354', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Lg', 'price': '23665', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('Lg', 'hero2331'),{'model': 'hero2331', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Lg', 'price': '9320', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '28'}
('Lg', 'blackberry1227'),{'model': 'blackberry1227', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Lg', 'price': '16150', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '12'}
('Lg', 'lumia2554'),{'model': 'lumia2554', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '12445', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('Lg', 'hero2315'),{'model': 'hero2315', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Lg', 'price': '38215', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Lg', 'N3342'),{'model': 'N3342', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '34677', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '8'}
('Lg', 'lumia1466'),{'model': 'lumia1466', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '1779', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('Lg', 'lumia2778'),{'model': 'lumia2778', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '5110', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Lg', 'N3099'),{'model': 'N3099', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Lg', 'price': '17532', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Lg', 'lumia4528'),{'model': 'lumia4528', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '4', 'company': 'Lg', 'price': '14608', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Lg', 'blackberry2758'),{'model': 'blackberry2758', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '35073', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Lg', 'N3283'),{'model': 'N3283', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '1', 'company': 'Lg', 'price': '16968', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '10'}
('Lg', 'hero868'),{'model': 'hero868', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Lg', 'price': '30850', 'thickness': '30', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '24'}
('Lg', 'hero4450'),{'model': 'hero4450', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Lg', 'price': '13116', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Lg', 'blackberry1195'),{'model': 'blackberry1195', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '5', 'company': 'Lg', 'price': '37339', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '23'}
('Lg', 'N4462'),{'model': 'N4462', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Lg', 'price': '21571', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '25'}
('Lg', 'hero2145'),{'model': 'hero2145', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '9991', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '7'}
('Lg', 'lumia3281'),{'model': 'lumia3281', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Lg', 'price': '16163', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '29'}
('Lg', 'hero1339'),{'model': 'hero1339', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '33410', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '25'}
('Lg', 'hero1192'),{'model': 'hero1192', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Lg', 'price': '18456', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Lg', 'hero2979'),{'model': 'hero2979', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '12753', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '8'}
('Lg', 'hero3091'),{'model': 'hero3091', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'Lg', 'price': '16199', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('Lg', 'hero2877'),{'model': 'hero2877', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Lg', 'price': '30586', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'lumia1925'),{'model': 'lumia1925', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Lg', 'price': '38826', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '26'}
('Lg', 'hero4576'),{'model': 'hero4576', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Lg', 'price': '27039', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '26'}
('Lg', 'hero3423'),{'model': 'hero3423', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Lg', 'price': '7920', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('Lg', 'hero4415'),{'model': 'hero4415', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '2', 'company': 'Lg', 'price': '27742', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('Lg', 'N3412'),{'model': 'N3412', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Lg', 'price': '28557', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Lg', 'blackberry1213'),{'model': 'blackberry1213', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '5', 'company': 'Lg', 'price': '39334', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '7'}
('Lg', 'blackberry3382'),{'model': 'blackberry3382', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Lg', 'price': '10684', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '24'}
('Lg', 'blackberry4363'),{'model': 'blackberry4363', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Lg', 'price': '25161', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('Lg', 'N3476'),{'model': 'N3476', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '25088', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '24'}
('Lg', 'N1355'),{'model': 'N1355', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '1', 'company': 'Lg', 'price': '28870', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('Lg', 'N4462'),{'model': 'N4462', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Lg', 'price': '10761', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '17'}
('Lg', 'lumia1935'),{'model': 'lumia1935', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '0', 'company': 'Lg', 'price': '1125', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '19'}
('Lg', 'hero133'),{'model': 'hero133', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Lg', 'price': '28382', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '29'}
('Lg', 'hero1205'),{'model': 'hero1205', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Lg', 'price': '3051', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '6'}
('Lg', 'N2374'),{'model': 'N2374', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Lg', 'price': '6983', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Lg', 'N930'),{'model': 'N930', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '21145', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('Lg', 'N4365'),{'model': 'N4365', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Lg', 'price': '37787', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '29'}
('Lg', 'lumia1844'),{'model': 'lumia1844', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Lg', 'price': '10802', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('Lg', 'hero4088'),{'model': 'hero4088', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Lg', 'price': '2732', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'N2556'),{'model': 'N2556', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '28503', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('Lg', 'blackberry2207'),{'model': 'blackberry2207', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Lg', 'price': '28250', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '8'}
('Lg', 'hero3469'),{'model': 'hero3469', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'Lg', 'price': '25980', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '23'}
('Lg', 'lumia4557'),{'model': 'lumia4557', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '39556', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '17'}
('Lg', 'blackberry1657'),{'model': 'blackberry1657', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '37399', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '5'}
('Lg', 'hero2791'),{'model': 'hero2791', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '39105', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('Lg', 'hero210'),{'model': 'hero210', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Lg', 'price': '28882', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Lg', 'hero657'),{'model': 'hero657', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Lg', 'price': '35158', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Lg', 'hero2783'),{'model': 'hero2783', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '5852', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('Lg', 'hero194'),{'model': 'hero194', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '10782', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('Lg', 'N3361'),{'model': 'N3361', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Lg', 'price': '23351', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '19'}
('Lg', 'lumia306'),{'model': 'lumia306', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '5', 'company': 'Lg', 'price': '4414', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '12'}
('Lg', 'hero4101'),{'model': 'hero4101', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Lg', 'price': '18728', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '25'}
('Lg', 'lumia2887'),{'model': 'lumia2887', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Lg', 'price': '12207', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Lg', 'hero1074'),{'model': 'hero1074', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '4', 'company': 'Lg', 'price': '3210', 'thickness': '19', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '22'}
('Lg', 'hero1846'),{'model': 'hero1846', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '5', 'company': 'Lg', 'price': '34325', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Lg', 'N3678'),{'model': 'N3678', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '22710', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Lg', 'lumia1721'),{'model': 'lumia1721', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Lg', 'price': '6546', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '6'}
('Lg', 'N599'),{'model': 'N599', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Lg', 'price': '33938', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('Lg', 'hero3035'),{'model': 'hero3035', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Lg', 'price': '10312', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '25'}
('Lg', 'blackberry3699'),{'model': 'blackberry3699', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Lg', 'price': '2904', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '11'}
('Lg', 'hero1832'),{'model': 'hero1832', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Lg', 'price': '9965', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '7'}
('Lg', 'N3719'),{'model': 'N3719', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Lg', 'price': '39950', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('Lg', 'hero1026'),{'model': 'hero1026', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Lg', 'price': '1716', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('Lg', 'hero2434'),{'model': 'hero2434', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '3', 'company': 'Lg', 'price': '8097', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('Lg', 'hero3422'),{'model': 'hero3422', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '20792', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Lg', 'blackberry4201'),{'model': 'blackberry4201', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '29429', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('Lg', 'lumia4497'),{'model': 'lumia4497', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Lg', 'price': '22625', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Lg', 'lumia2074'),{'model': 'lumia2074', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '31692', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('Lg', 'N3096'),{'model': 'N3096', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Lg', 'price': '31822', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Lg', 'hero3158'),{'model': 'hero3158', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Lg', 'price': '30343', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('Lg', 'lumia1839'),{'model': 'lumia1839', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Lg', 'price': '1137', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Lg', 'hero1200'),{'model': 'hero1200', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Lg', 'price': '35704', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '19'}
('Lg', 'blackberry3284'),{'model': 'blackberry3284', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '4', 'company': 'Lg', 'price': '30447', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('Lg', 'blackberry233'),{'model': 'blackberry233', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '17990', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '24'}
