('Samsung', 'N2384'),{'model': 'N2384', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '26073', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'blackberry2998'),{'model': 'blackberry2998', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '32962', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '10'}
('Samsung', 'lumia4175'),{'model': 'lumia4175', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Samsung', 'price': '5839', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '28'}
('Samsung', 'hero4152'),{'model': 'hero4152', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '5', 'company': 'Samsung', 'price': '28095', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '5'}
('Samsung', 'hero2758'),{'model': 'hero2758', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Samsung', 'price': '4456', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Samsung', 'hero4493'),{'model': 'hero4493', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '36497', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'lumia3397'),{'model': 'lumia3397', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '26553', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Samsung', 'blackberry3703'),{'model': 'blackberry3703', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '6798', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('Samsung', 'hero2179'),{'model': 'hero2179', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Samsung', 'price': '7801', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '16'}
('Samsung', 'lumia3745'),{'model': 'lumia3745', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '18983', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Samsung', 'blackberry399'),{'model': 'blackberry399', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Samsung', 'price': '1761', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '19'}
('Samsung', 'blackberry3275'),{'model': 'blackberry3275', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Samsung', 'price': '15675', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '13'}
('Samsung', 'N3051'),{'model': 'N3051', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '7088', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Samsung', 'blackberry1459'),{'model': 'blackberry1459', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Samsung', 'price': '1242', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '22'}
('Samsung', 'lumia2995'),{'model': 'lumia2995', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Samsung', 'price': '13303', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('Samsung', 'N2433'),{'model': 'N2433', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Samsung', 'price': '37402', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '18'}
('Samsung', 'hero1088'),{'model': 'hero1088', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Samsung', 'price': '31268', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('Samsung', 'N2461'),{'model': 'N2461', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Samsung', 'price': '4299', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '16'}
('Samsung', 'blackberry1404'),{'model': 'blackberry1404', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '12252', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Samsung', 'lumia2820'),{'model': 'lumia2820', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Samsung', 'price': '3377', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Samsung', 'hero2759'),{'model': 'hero2759', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Samsung', 'price': '11553', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('Samsung', 'hero2241'),{'model': 'hero2241', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Samsung', 'price': '16499', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('Samsung', 'lumia4323'),{'model': 'lumia4323', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Samsung', 'price': '15477', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '5'}
('Samsung', 'N2048'),{'model': 'N2048', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Samsung', 'price': '21409', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
('Samsung', 'lumia4332'),{'model': 'lumia4332', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '30151', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('Samsung', 'N136'),{'model': 'N136', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Samsung', 'price': '35200', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '7'}
('Samsung', 'blackberry1577'),{'model': 'blackberry1577', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Samsung', 'price': '17146', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('Samsung', 'N3945'),{'model': 'N3945', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Samsung', 'price': '12960', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '18'}
('Samsung', 'blackberry2316'),{'model': 'blackberry2316', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Samsung', 'price': '22619', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Samsung', 'blackberry1186'),{'model': 'blackberry1186', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Samsung', 'price': '29281', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '30'}
('Samsung', 'lumia4181'),{'model': 'lumia4181', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Samsung', 'price': '5972', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '5'}
('Samsung', 'blackberry746'),{'model': 'blackberry746', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Samsung', 'price': '1765', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('Samsung', 'hero4308'),{'model': 'hero4308', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Samsung', 'price': '18095', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('Samsung', 'hero1216'),{'model': 'hero1216', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Samsung', 'price': '21602', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '15'}
('Samsung', 'lumia231'),{'model': 'lumia231', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Samsung', 'price': '11570', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '7'}
('Samsung', 'N1325'),{'model': 'N1325', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Samsung', 'price': '29735', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'blackberry120'),{'model': 'blackberry120', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Samsung', 'price': '38865', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Samsung', 'hero1111'),{'model': 'hero1111', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Samsung', 'price': '17146', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('Samsung', 'hero4498'),{'model': 'hero4498', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Samsung', 'price': '4834', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '7'}
('Samsung', 'hero3130'),{'model': 'hero3130', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '1', 'company': 'Samsung', 'price': '24488', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '13'}
('Samsung', 'hero2921'),{'model': 'hero2921', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Samsung', 'price': '33423', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Samsung', 'hero3698'),{'model': 'hero3698', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Samsung', 'price': '23155', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '29'}
('Samsung', 'lumia3719'),{'model': 'lumia3719', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Samsung', 'price': '32547', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('Samsung', 'N1131'),{'model': 'N1131', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '4', 'company': 'Samsung', 'price': '7176', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Samsung', 'blackberry2639'),{'model': 'blackberry2639', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Samsung', 'price': '8358', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '9'}
('Samsung', 'N1593'),{'model': 'N1593', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '2', 'company': 'Samsung', 'price': '17276', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '7'}
('Samsung', 'blackberry1923'),{'model': 'blackberry1923', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Samsung', 'price': '25934', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Samsung', 'hero2449'),{'model': 'hero2449', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '4', 'company': 'Samsung', 'price': '11265', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '19'}
('Samsung', 'hero788'),{'model': 'hero788', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Samsung', 'price': '16323', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'N3039'),{'model': 'N3039', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '2', 'company': 'Samsung', 'price': '35376', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '28'}
('Samsung', 'blackberry3872'),{'model': 'blackberry3872', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Samsung', 'price': '2738', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '11'}
('Samsung', 'hero790'),{'model': 'hero790', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Samsung', 'price': '2952', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '30'}
('Samsung', 'blackberry230'),{'model': 'blackberry230', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '0', 'company': 'Samsung', 'price': '13588', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '13'}
('Samsung', 'blackberry4375'),{'model': 'blackberry4375', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '4', 'company': 'Samsung', 'price': '30887', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '12'}
('Samsung', 'blackberry4007'),{'model': 'blackberry4007', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Samsung', 'price': '30209', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '29'}
('Samsung', 'lumia4172'),{'model': 'lumia4172', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '25671', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('Samsung', 'lumia2506'),{'model': 'lumia2506', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '36471', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('Samsung', 'hero1167'),{'model': 'hero1167', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Samsung', 'price': '31279', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '7'}
('Samsung', 'blackberry4392'),{'model': 'blackberry4392', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Samsung', 'price': '16394', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '18'}
('Samsung', 'lumia484'),{'model': 'lumia484', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Samsung', 'price': '15393', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '27'}
('Samsung', 'blackberry241'),{'model': 'blackberry241', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Samsung', 'price': '37227', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('Samsung', 'hero2800'),{'model': 'hero2800', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Samsung', 'price': '37838', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '26'}
('Samsung', 'blackberry3843'),{'model': 'blackberry3843', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '3536', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '29'}
('Samsung', 'lumia805'),{'model': 'lumia805', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '31068', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('Samsung', 'hero3783'),{'model': 'hero3783', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Samsung', 'price': '18639', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '16'}
('Samsung', 'N1495'),{'model': 'N1495', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '2', 'company': 'Samsung', 'price': '28985', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('Samsung', 'hero4482'),{'model': 'hero4482', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '38091', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('Samsung', 'hero3348'),{'model': 'hero3348', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Samsung', 'price': '12323', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '8'}
('Samsung', 'N443'),{'model': 'N443', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '6103', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '20'}
('Samsung', 'N4523'),{'model': 'N4523', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '19854', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Samsung', 'N1218'),{'model': 'N1218', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Samsung', 'price': '31530', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '7'}
('Samsung', 'hero3348'),{'model': 'hero3348', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '29641', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '14'}
('Samsung', 'hero2803'),{'model': 'hero2803', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '0', 'company': 'Samsung', 'price': '25699', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '5'}
('Samsung', 'hero1720'),{'model': 'hero1720', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Samsung', 'price': '21093', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'hero391'),{'model': 'hero391', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '3', 'company': 'Samsung', 'price': '7270', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '11'}
('Samsung', 'N4055'),{'model': 'N4055', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Samsung', 'price': '7352', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '17'}
('Samsung', 'lumia354'),{'model': 'lumia354', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Samsung', 'price': '5674', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '19'}
('Samsung', 'blackberry3253'),{'model': 'blackberry3253', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Samsung', 'price': '4694', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '21'}
('Samsung', 'N2196'),{'model': 'N2196', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '25261', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '28'}
('Samsung', 'blackberry1593'),{'model': 'blackberry1593', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Samsung', 'price': '22803', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'N1460'),{'model': 'N1460', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Samsung', 'price': '16657', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '19'}
('Samsung', 'hero639'),{'model': 'hero639', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Samsung', 'price': '6444', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '9'}
('Samsung', 'N251'),{'model': 'N251', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '0', 'company': 'Samsung', 'price': '22840', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '16'}
('Samsung', 'lumia3934'),{'model': 'lumia3934', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Samsung', 'price': '37714', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('Samsung', 'hero1844'),{'model': 'hero1844', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '26862', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
