('SonyEricsson', 'hero122'),{'model': 'hero122', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '19036', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('SonyEricsson', 'lumia339'),{'model': 'lumia339', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '21084', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('SonyEricsson', 'N2141'),{'model': 'N2141', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '32996', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '10'}
('SonyEricsson', 'lumia2183'),{'model': 'lumia2183', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '37074', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '15'}
('SonyEricsson', 'hero1833'),{'model': 'hero1833', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '20628', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('SonyEricsson', 'N3835'),{'model': 'N3835', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '33480', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '11'}
('SonyEricsson', 'lumia1046'),{'model': 'lumia1046', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '30532', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '16'}
('SonyEricsson', 'hero1080'),{'model': 'hero1080', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '21580', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('SonyEricsson', 'blackberry2825'),{'model': 'blackberry2825', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '11670', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('SonyEricsson', 'N310'),{'model': 'N310', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '4059', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '29'}
('SonyEricsson', 'hero823'),{'model': 'hero823', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '22586', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('SonyEricsson', 'hero3774'),{'model': 'hero3774', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '12271', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('SonyEricsson', 'N3834'),{'model': 'N3834', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '6316', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '28'}
('SonyEricsson', 'hero3098'),{'model': 'hero3098', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '18469', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '18'}
('SonyEricsson', 'hero3084'),{'model': 'hero3084', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '15572', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '8'}
('SonyEricsson', 'blackberry2521'),{'model': 'blackberry2521', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '25469', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '28'}
('SonyEricsson', 'lumia3786'),{'model': 'lumia3786', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '19086', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '9'}
('SonyEricsson', 'N783'),{'model': 'N783', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '26077', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '29'}
('SonyEricsson', 'lumia3559'),{'model': 'lumia3559', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '17424', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '18'}
('SonyEricsson', 'blackberry957'),{'model': 'blackberry957', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '5900', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '24'}
('SonyEricsson', 'blackberry4431'),{'model': 'blackberry4431', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '2316', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('SonyEricsson', 'hero2659'),{'model': 'hero2659', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '31689', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '26'}
('SonyEricsson', 'hero1414'),{'model': 'hero1414', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '20897', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('SonyEricsson', 'N2441'),{'model': 'N2441', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '38316', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('SonyEricsson', 'lumia1324'),{'model': 'lumia1324', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '30211', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '23'}
('SonyEricsson', 'blackberry1729'),{'model': 'blackberry1729', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '26969', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('SonyEricsson', 'blackberry3985'),{'model': 'blackberry3985', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '3721', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '21'}
('SonyEricsson', 'N4101'),{'model': 'N4101', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '9254', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '29'}
('SonyEricsson', 'N1054'),{'model': 'N1054', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '13276', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '26'}
('SonyEricsson', 'blackberry3232'),{'model': 'blackberry3232', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '22409', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('SonyEricsson', 'N1709'),{'model': 'N1709', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '38386', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '13'}
('SonyEricsson', 'blackberry581'),{'model': 'blackberry581', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '29547', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('SonyEricsson', 'N4130'),{'model': 'N4130', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '10723', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('SonyEricsson', 'N3267'),{'model': 'N3267', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '19599', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('SonyEricsson', 'hero1385'),{'model': 'hero1385', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '24105', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '17'}
('SonyEricsson', 'blackberry2260'),{'model': 'blackberry2260', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '1550', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '12'}
('SonyEricsson', 'blackberry1336'),{'model': 'blackberry1336', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '2958', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('SonyEricsson', 'hero3705'),{'model': 'hero3705', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '17949', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '7'}
('SonyEricsson', 'blackberry869'),{'model': 'blackberry869', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '5216', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('SonyEricsson', 'hero2236'),{'model': 'hero2236', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '2813', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '8'}
('SonyEricsson', 'hero2040'),{'model': 'hero2040', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '28823', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('SonyEricsson', 'hero399'),{'model': 'hero399', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '20453', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '13'}
('SonyEricsson', 'blackberry3324'),{'model': 'blackberry3324', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '25038', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('SonyEricsson', 'lumia3331'),{'model': 'lumia3331', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '15589', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('SonyEricsson', 'blackberry2905'),{'model': 'blackberry2905', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '4357', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('SonyEricsson', 'hero4112'),{'model': 'hero4112', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '7201', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '12'}
('SonyEricsson', 'N2854'),{'model': 'N2854', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '6713', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '29'}
('SonyEricsson', 'lumia2787'),{'model': 'lumia2787', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '6054', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('SonyEricsson', 'hero2537'),{'model': 'hero2537', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '3097', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '25'}
('SonyEricsson', 'N2554'),{'model': 'N2554', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '3574', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('SonyEricsson', 'N3708'),{'model': 'N3708', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '6068', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '24'}
('SonyEricsson', 'N3483'),{'model': 'N3483', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '14917', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '15'}
('SonyEricsson', 'lumia1800'),{'model': 'lumia1800', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '38033', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('SonyEricsson', 'hero3763'),{'model': 'hero3763', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '27265', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('SonyEricsson', 'blackberry1475'),{'model': 'blackberry1475', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '28234', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('SonyEricsson', 'N4525'),{'model': 'N4525', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '7577', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '21'}
('SonyEricsson', 'hero3611'),{'model': 'hero3611', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '18290', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '29'}
('SonyEricsson', 'hero4303'),{'model': 'hero4303', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '10751', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '23'}
('SonyEricsson', 'blackberry1544'),{'model': 'blackberry1544', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '14887', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '21'}
('SonyEricsson', 'N1374'),{'model': 'N1374', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '38419', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '15'}
('SonyEricsson', 'lumia693'),{'model': 'lumia693', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '38485', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
('SonyEricsson', 'hero606'),{'model': 'hero606', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '29480', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '29'}
('SonyEricsson', 'lumia2236'),{'model': 'lumia2236', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '5086', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '25'}
('SonyEricsson', 'blackberry108'),{'model': 'blackberry108', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '2072', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('SonyEricsson', 'lumia1465'),{'model': 'lumia1465', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '9188', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '9'}
('SonyEricsson', 'lumia323'),{'model': 'lumia323', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '31343', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '24'}
('SonyEricsson', 'N3236'),{'model': 'N3236', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '19023', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('SonyEricsson', 'lumia4527'),{'model': 'lumia4527', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '29756', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '26'}
('SonyEricsson', 'lumia1848'),{'model': 'lumia1848', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '7399', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '8'}
('SonyEricsson', 'hero2619'),{'model': 'hero2619', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '13736', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '18'}
('SonyEricsson', 'blackberry1736'),{'model': 'blackberry1736', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '12905', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('SonyEricsson', 'hero3688'),{'model': 'hero3688', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '16207', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '23'}
('SonyEricsson', 'hero858'),{'model': 'hero858', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '1510', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '9'}
('SonyEricsson', 'hero4358'),{'model': 'hero4358', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '34069', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '28'}
('SonyEricsson', 'blackberry2970'),{'model': 'blackberry2970', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '5842', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '13'}
('SonyEricsson', 'N800'),{'model': 'N800', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '16758', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('SonyEricsson', 'hero748'),{'model': 'hero748', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '7185', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '7'}
('SonyEricsson', 'blackberry663'),{'model': 'blackberry663', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '10737', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('SonyEricsson', 'hero1091'),{'model': 'hero1091', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '26747', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('SonyEricsson', 'lumia1866'),{'model': 'lumia1866', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '7977', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '11'}
('SonyEricsson', 'lumia306'),{'model': 'lumia306', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '30895', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '23'}
('SonyEricsson', 'lumia627'),{'model': 'lumia627', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '13462', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('SonyEricsson', 'hero3087'),{'model': 'hero3087', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '32837', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
