{'rearcamera': '3', 'price': '15299', 'talktime': '22', 'operatingsystem': 'windows', 'frontcamera': '20', 'model': 'lumia4004', 'thickness': '18', 'type': 'basic', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '26893', 'talktime': '18', 'operatingsystem': 'symbian', 'frontcamera': '9', 'model': 'blackberry4336', 'thickness': '13', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '15308', 'talktime': '15', 'operatingsystem': 'bada', 'frontcamera': '4', 'model': 'lumia2794', 'thickness': '30', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '0', 'price': '23217', 'talktime': '29', 'operatingsystem': 'android', 'frontcamera': '20', 'model': 'N776', 'thickness': '20', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '5', 'price': '25161', 'talktime': '6', 'operatingsystem': 'blackberry', 'frontcamera': '4', 'model': 'blackberry4363', 'thickness': '12', 'type': 'basic', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '36055', 'talktime': '28', 'operatingsystem': 'windows', 'frontcamera': '7', 'model': 'hero1993', 'thickness': '30', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '2738', 'talktime': '11', 'operatingsystem': 's40', 'frontcamera': '4', 'model': 'blackberry3872', 'thickness': '21', 'type': 'basic', 'company': 'Samsung', 'GPS': 'no'}
{'rearcamera': '2', 'price': '6713', 'talktime': '29', 'operatingsystem': 'windows', 'frontcamera': '8', 'model': 'N2854', 'thickness': '14', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '4', 'price': '25088', 'talktime': '24', 'operatingsystem': 'windows', 'frontcamera': '11', 'model': 'N3476', 'thickness': '28', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '6054', 'talktime': '9', 'operatingsystem': 's40', 'frontcamera': '15', 'model': 'lumia2787', 'thickness': '24', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '3', 'price': '15722', 'talktime': '29', 'operatingsystem': 'windows', 'frontcamera': '16', 'model': 'lumia3461', 'thickness': '17', 'type': 'basic', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '4', 'price': '2952', 'talktime': '30', 'operatingsystem': 'symbian', 'frontcamera': '1', 'model': 'hero790', 'thickness': '19', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '1', 'price': '28870', 'talktime': '30', 'operatingsystem': 'symbian', 'frontcamera': '16', 'model': 'N1355', 'thickness': '17', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '39633', 'talktime': '14', 'operatingsystem': 'android', 'frontcamera': '15', 'model': 'N3395', 'thickness': '11', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '13588', 'talktime': '13', 'operatingsystem': 'blackberry', 'frontcamera': '10', 'model': 'blackberry230', 'thickness': '13', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'no'}
{'rearcamera': '2', 'price': '34548', 'talktime': '20', 'operatingsystem': 'symbian', 'frontcamera': '15', 'model': 'blackberry2902', 'thickness': '21', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '3097', 'talktime': '25', 'operatingsystem': 'bada', 'frontcamera': '3', 'model': 'hero2537', 'thickness': '14', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '2', 'price': '10761', 'talktime': '17', 'operatingsystem': 'windows', 'frontcamera': '7', 'model': 'N4462', 'thickness': '14', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '4', 'price': '30887', 'talktime': '12', 'operatingsystem': 's40', 'frontcamera': '8', 'model': 'blackberry4375', 'thickness': '21', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '10533', 'talktime': '27', 'operatingsystem': 's40', 'frontcamera': '8', 'model': 'hero862', 'thickness': '11', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '5', 'price': '30209', 'talktime': '29', 'operatingsystem': 'symbian', 'frontcamera': '7', 'model': 'blackberry4007', 'thickness': '21', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '1', 'price': '3574', 'talktime': '8', 'operatingsystem': 'symbian', 'frontcamera': '12', 'model': 'N2554', 'thickness': '13', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '1125', 'talktime': '19', 'operatingsystem': 'android', 'frontcamera': '10', 'model': 'lumia1935', 'thickness': '10', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '6068', 'talktime': '24', 'operatingsystem': 'windows', 'frontcamera': '11', 'model': 'N3708', 'thickness': '10', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '5197', 'talktime': '21', 'operatingsystem': 'symbian', 'frontcamera': '9', 'model': 'hero3661', 'thickness': '22', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '0', 'price': '25671', 'talktime': '17', 'operatingsystem': 'bada', 'frontcamera': '13', 'model': 'lumia4172', 'thickness': '26', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '1594', 'talktime': '22', 'operatingsystem': 'symbian', 'frontcamera': '2', 'model': 'lumia1257', 'thickness': '17', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '1', 'price': '14917', 'talktime': '15', 'operatingsystem': 'symbian', 'frontcamera': '1', 'model': 'N3483', 'thickness': '29', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '2', 'price': '2643', 'talktime': '22', 'operatingsystem': 'symbian', 'frontcamera': '1', 'model': 'hero2730', 'thickness': '27', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '1', 'price': '28382', 'talktime': '29', 'operatingsystem': 's40', 'frontcamera': '11', 'model': 'hero133', 'thickness': '13', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '3051', 'talktime': '6', 'operatingsystem': 's40', 'frontcamera': '8', 'model': 'hero1205', 'thickness': '16', 'type': 'basic', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '12964', 'talktime': '10', 'operatingsystem': 'symbian', 'frontcamera': '10', 'model': 'hero4231', 'thickness': '26', 'type': 'basic', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '36471', 'talktime': '27', 'operatingsystem': 'symbian', 'frontcamera': '13', 'model': 'lumia2506', 'thickness': '27', 'type': 'basic', 'company': 'Samsung', 'GPS': 'no'}
{'rearcamera': '5', 'price': '31279', 'talktime': '7', 'operatingsystem': 'bada', 'frontcamera': '13', 'model': 'hero1167', 'thickness': '15', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '6983', 'talktime': '24', 'operatingsystem': 'blackberry', 'frontcamera': '6', 'model': 'N2374', 'thickness': '17', 'type': 'basic', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '36054', 'talktime': '14', 'operatingsystem': 's40', 'frontcamera': '8', 'model': 'N3184', 'thickness': '24', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '5', 'price': '9487', 'talktime': '26', 'operatingsystem': 'android', 'frontcamera': '5', 'model': 'N2331', 'thickness': '29', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '5', 'price': '34780', 'talktime': '24', 'operatingsystem': 'symbian', 'frontcamera': '6', 'model': 'hero3737', 'thickness': '27', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '21145', 'talktime': '28', 'operatingsystem': 'symbian', 'frontcamera': '9', 'model': 'N930', 'thickness': '13', 'type': 'basic', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '0', 'price': '28001', 'talktime': '25', 'operatingsystem': 'windows', 'frontcamera': '11', 'model': 'N793', 'thickness': '13', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '17863', 'talktime': '7', 'operatingsystem': 'blackberry', 'frontcamera': '14', 'model': 'lumia933', 'thickness': '16', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '4', 'price': '19772', 'talktime': '28', 'operatingsystem': 'android', 'frontcamera': '4', 'model': 'lumia1394', 'thickness': '11', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '3', 'price': '17748', 'talktime': '19', 'operatingsystem': 'android', 'frontcamera': '16', 'model': 'lumia2308', 'thickness': '30', 'type': 'basic', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '38033', 'talktime': '22', 'operatingsystem': 'symbian', 'frontcamera': '6', 'model': 'lumia1800', 'thickness': '24', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '0', 'price': '6804', 'talktime': '17', 'operatingsystem': 'bada', 'frontcamera': '20', 'model': 'hero3856', 'thickness': '11', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '27265', 'talktime': '26', 'operatingsystem': 'bada', 'frontcamera': '18', 'model': 'hero3763', 'thickness': '14', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '37787', 'talktime': '29', 'operatingsystem': 'android', 'frontcamera': '19', 'model': 'N4365', 'thickness': '22', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '28234', 'talktime': '17', 'operatingsystem': 'android', 'frontcamera': '13', 'model': 'blackberry1475', 'thickness': '14', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '33616', 'talktime': '27', 'operatingsystem': 's40', 'frontcamera': '12', 'model': 'lumia4022', 'thickness': '17', 'type': 'basic', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '5', 'price': '16394', 'talktime': '18', 'operatingsystem': 'android', 'frontcamera': '13', 'model': 'blackberry4392', 'thickness': '25', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '7577', 'talktime': '21', 'operatingsystem': 'blackberry', 'frontcamera': '20', 'model': 'N4525', 'thickness': '10', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '15393', 'talktime': '27', 'operatingsystem': 'blackberry', 'frontcamera': '7', 'model': 'lumia484', 'thickness': '18', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '10802', 'talktime': '9', 'operatingsystem': 'bada', 'frontcamera': '20', 'model': 'lumia1844', 'thickness': '26', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '1', 'price': '37227', 'talktime': '25', 'operatingsystem': 'blackberry', 'frontcamera': '10', 'model': 'blackberry241', 'thickness': '30', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '37838', 'talktime': '26', 'operatingsystem': 'windows', 'frontcamera': '16', 'model': 'hero2800', 'thickness': '25', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '2732', 'talktime': '22', 'operatingsystem': 'windows', 'frontcamera': '19', 'model': 'hero4088', 'thickness': '10', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '0', 'price': '28503', 'talktime': '8', 'operatingsystem': 'symbian', 'frontcamera': '2', 'model': 'N2556', 'thickness': '21', 'type': 'basic', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '4', 'price': '18290', 'talktime': '29', 'operatingsystem': 'android', 'frontcamera': '10', 'model': 'hero3611', 'thickness': '14', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '2', 'price': '24876', 'talktime': '13', 'operatingsystem': 'android', 'frontcamera': '6', 'model': 'blackberry1230', 'thickness': '18', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '3', 'price': '28250', 'talktime': '8', 'operatingsystem': 's40', 'frontcamera': '10', 'model': 'blackberry2207', 'thickness': '14', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '10751', 'talktime': '23', 'operatingsystem': 'blackberry', 'frontcamera': '7', 'model': 'hero4303', 'thickness': '27', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '30937', 'talktime': '30', 'operatingsystem': 'symbian', 'frontcamera': '17', 'model': 'hero2711', 'thickness': '22', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '5', 'price': '25980', 'talktime': '23', 'operatingsystem': 'bada', 'frontcamera': '11', 'model': 'hero3469', 'thickness': '19', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '22741', 'talktime': '21', 'operatingsystem': 'blackberry', 'frontcamera': '20', 'model': 'blackberry1560', 'thickness': '11', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '15130', 'talktime': '30', 'operatingsystem': 'android', 'frontcamera': '3', 'model': 'blackberry2580', 'thickness': '18', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '39556', 'talktime': '17', 'operatingsystem': 's40', 'frontcamera': '0', 'model': 'lumia4557', 'thickness': '23', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '10790', 'talktime': '13', 'operatingsystem': 'bada', 'frontcamera': '9', 'model': 'lumia118', 'thickness': '24', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '5', 'price': '21732', 'talktime': '6', 'operatingsystem': 'bada', 'frontcamera': '2', 'model': 'blackberry1960', 'thickness': '12', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '3536', 'talktime': '29', 'operatingsystem': 's40', 'frontcamera': '17', 'model': 'blackberry3843', 'thickness': '18', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '14887', 'talktime': '21', 'operatingsystem': 'bada', 'frontcamera': '7', 'model': 'blackberry1544', 'thickness': '27', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '27807', 'talktime': '9', 'operatingsystem': 's40', 'frontcamera': '8', 'model': 'hero3030', 'thickness': '23', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '2', 'price': '35163', 'talktime': '30', 'operatingsystem': 'bada', 'frontcamera': '17', 'model': 'lumia4536', 'thickness': '20', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '3', 'price': '37399', 'talktime': '5', 'operatingsystem': 'blackberry', 'frontcamera': '7', 'model': 'blackberry1657', 'thickness': '17', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '39105', 'talktime': '22', 'operatingsystem': 'android', 'frontcamera': '7', 'model': 'hero2791', 'thickness': '26', 'type': 'basic', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '38419', 'talktime': '15', 'operatingsystem': 'android', 'frontcamera': '18', 'model': 'N1374', 'thickness': '27', 'type': 'basic', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '2', 'price': '38485', 'talktime': '17', 'operatingsystem': 'android', 'frontcamera': '1', 'model': 'lumia693', 'thickness': '23', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '28882', 'talktime': '17', 'operatingsystem': 'blackberry', 'frontcamera': '13', 'model': 'hero210', 'thickness': '12', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '3', 'price': '22978', 'talktime': '24', 'operatingsystem': 's40', 'frontcamera': '0', 'model': 'lumia2431', 'thickness': '10', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '4', 'price': '35158', 'talktime': '30', 'operatingsystem': 'android', 'frontcamera': '6', 'model': 'hero657', 'thickness': '14', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '5852', 'talktime': '23', 'operatingsystem': 's40', 'frontcamera': '19', 'model': 'hero2783', 'thickness': '26', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '10782', 'talktime': '18', 'operatingsystem': 'android', 'frontcamera': '2', 'model': 'hero194', 'thickness': '11', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '1', 'price': '23351', 'talktime': '19', 'operatingsystem': 'android', 'frontcamera': '11', 'model': 'N3361', 'thickness': '24', 'type': 'basic', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '39390', 'talktime': '15', 'operatingsystem': 'android', 'frontcamera': '12', 'model': 'N4430', 'thickness': '22', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '29480', 'talktime': '29', 'operatingsystem': 's40', 'frontcamera': '9', 'model': 'hero606', 'thickness': '30', 'type': 'smartphone', 'company': 'SonyEricsson', 'GPS': 'no'}
{'rearcamera': '3', 'price': '28115', 'talktime': '15', 'operatingsystem': 'windows', 'frontcamera': '19', 'model': 'hero4308', 'thickness': '11', 'type': 'basic', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '13536', 'talktime': '19', 'operatingsystem': 'symbian', 'frontcamera': '5', 'model': 'blackberry3043', 'thickness': '27', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '24796', 'talktime': '22', 'operatingsystem': 'android', 'frontcamera': '2', 'model': 'hero577', 'thickness': '21', 'type': 'basic', 'company': 'Nokia', 'GPS': 'no'}
{'rearcamera': '3', 'price': '31068', 'talktime': '25', 'operatingsystem': 'blackberry', 'frontcamera': '11', 'model': 'lumia805', 'thickness': '14', 'type': 'smartphone', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '16141', 'talktime': '8', 'operatingsystem': 'android', 'frontcamera': '15', 'model': 'lumia793', 'thickness': '23', 'type': 'basic', 'company': 'Nokia', 'GPS': 'yes'}
{'rearcamera': '3', 'price': '18639', 'talktime': '16', 'operatingsystem': 'android', 'frontcamera': '4', 'model': 'hero3783', 'thickness': '25', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '0', 'price': '6859', 'talktime': '7', 'operatingsystem': 'bada', 'frontcamera': '5', 'model': 'hero2879', 'thickness': '25', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '3', 'price': '24454', 'talktime': '8', 'operatingsystem': 'bada', 'frontcamera': '19', 'model': 'N2563', 'thickness': '17', 'type': 'smartphone', 'company': 'BlackBerry', 'GPS': 'yes'}
{'rearcamera': '5', 'price': '4414', 'talktime': '12', 'operatingsystem': 'bada', 'frontcamera': '2', 'model': 'lumia306', 'thickness': '13', 'type': 'smartphone', 'company': 'Lg', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '28985', 'talktime': '27', 'operatingsystem': 's40', 'frontcamera': '10', 'model': 'N1495', 'thickness': '13', 'type': 'basic', 'company': 'Samsung', 'GPS': 'yes'}
{'rearcamera': '2', 'price': '18728', 'talktime': '25', 'operatingsystem': 'windows', 'frontcamera': '20', 'model': 'hero4101', 'thickness': '16', 'type': 'basic', 'company': 'Lg', 'GPS': 'no'}
{'rearcamera': '5', 'price': '28183', 'talktime': '10', 'operatingsystem': 'symbian', 'frontcamera': '5', 'model': 'lumia4463', 'thickness': '17', 'type': 'basic', 'company': 'BlackBerry', 'GPS': 'no'}
{'rearcamera': '4', 'price': '25224', 'talktime': '21', 'operatingsystem': 'windows', 'frontcamera': '14', 'model': 'hero1248', 'thickness': '16', 'type': 'smartphone', 'company': 'Nokia', 'GPS': 'no'}
